request_id,question,generated_sql,execution_success,result_row_count,result_preview,label,label_reason,timestamp
b537f25e-fe73-4e36-a77a-6b7ebfd5fe96,"10AX115H3F34E2SG 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='10AX115H3F34E2SG';",True,1,"[{""part_number"": ""10AX115H3F34E2SG"", ""description"": ""IC"", ""std_unit_cost"": 14000.0, ""std_selling_price"": 15400.0}]",1,,2026-02-27 08:25:45
b8d9fa66-5889-4a7c-9cc3-f8b2dff1668f,88E3082-BAR1의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='88E3082-BAR1';",True,1,"[{""part_number"": ""88E3082-BAR1"", ""initial_quantity"": 365, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
3f2838e3-4cfd-4623-b904-d3b798c880c6,"88F5182-A2-BEG1C500 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='88F5182-A2-BEG1C500';",True,1,"[{""part_number"": ""88F5182-A2-BEG1C500"", ""description"": ""IC"", ""std_unit_cost"": 10000.0, ""std_selling_price"": 11000.0}]",1,,2026-02-27 08:25:46
fa9bf8d4-cd4a-407f-8287-d717ad4af01e,88F5182-A2-BEG1C500의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='88F5182-A2-BEG1C500';",True,1,"[{""part_number"": ""88F5182-A2-BEG1C500"", ""current_quantity"": 33921, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
55b1aac7-b320-484c-8ee0-c7a8dce09b5e,88F5182-A2-BEG1C500의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='88F5182-A2-BEG1C500';",True,1,"[{""part_number"": ""88F5182-A2-BEG1C500"", ""initial_quantity"": 256, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
f112a3b9-057f-4ede-9e7b-4b93e17b5b56,"88F6282-A1-BKI2C160 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='88F6282-A1-BKI2C160';",True,1,"[{""part_number"": ""88F6282-A1-BKI2C160"", ""description"": ""IC"", ""std_unit_cost"": 7000.0, ""std_selling_price"": 7700.0}]",1,,2026-02-27 08:25:46
a991c08d-6c4e-4424-aff4-4a512c5a7843,88F6282-A1-BKI2C160의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='88F6282-A1-BKI2C160';",True,1,"[{""part_number"": ""88F6282-A1-BKI2C160"", ""current_quantity"": 40611, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
3ae1db5b-99db-422a-9360-043d30150eec,88F6282-A1-BKI2C160의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='88F6282-A1-BKI2C160';",True,1,"[{""part_number"": ""88F6282-A1-BKI2C160"", ""initial_quantity"": 459, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
2f3bce5c-ea01-4202-a408-7844cb6279c5,"98DX-BHA1 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='98DX-BHA1';",True,1,"[{""part_number"": ""98DX-BHA1"", ""description"": ""IC"", ""std_unit_cost"": 19000.0, ""std_selling_price"": 20900.0}]",1,,2026-02-27 08:25:46
c8e01a2f-a448-4257-aee2-da59302fa284,98DX-BHA1의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='98DX-BHA1';",True,1,"[{""part_number"": ""98DX-BHA1"", ""current_quantity"": 50235, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
b396f7a2-ed60-4bfd-9635-ceaa45ee2701,98DX-BHA1의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='98DX-BHA1';",True,1,"[{""part_number"": ""98DX-BHA1"", ""initial_quantity"": 329, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
85a2a2a6-3901-4b8c-bbd5-dff6b3febc17,"98DX163RA2-BCW1C000 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='98DX163RA2-BCW1C000';",True,1,"[{""part_number"": ""98DX163RA2-BCW1C000"", ""description"": ""IC"", ""std_unit_cost"": 13000.0, ""std_selling_price"": 14300.0}]",1,,2026-02-27 08:25:46
64d570bf-6046-43c5-a3e2-8a699956fb1a,98DX163RA2-BCW1C000의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='98DX163RA2-BCW1C000';",True,1,"[{""part_number"": ""98DX163RA2-BCW1C000"", ""current_quantity"": 32861, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
99e5370d-b1f7-4756-b559-afcdd5991eb7,98DX163RA2-BCW1C000의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='98DX163RA2-BCW1C000';",True,1,"[{""part_number"": ""98DX163RA2-BCW1C000"", ""initial_quantity"": 216, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
c4678cdf-937c-4675-bbe1-97a20093f404,"98EX126-BDN 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='98EX126-BDN';",True,1,"[{""part_number"": ""98EX126-BDN"", ""description"": ""IC"", ""std_unit_cost"": 11000.0, ""std_selling_price"": 12100.0}]",1,,2026-02-27 08:25:46
f54896cf-954f-4ada-8324-5c64e660416e,98EX126-BDN의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='98EX126-BDN';",True,1,"[{""part_number"": ""98EX126-BDN"", ""current_quantity"": 38108, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
bef6d242-1b7d-44eb-88bb-749726f614d4,98EX126-BDN의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='98EX126-BDN';",True,1,"[{""part_number"": ""98EX126-BDN"", ""initial_quantity"": 264, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
667134e6-2185-40fe-af21-0eaa8bbc5ac3,"A1028AOF 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A1028AOF';",True,1,"[{""part_number"": ""A1028AOF"", ""description"": ""IC"", ""std_unit_cost"": 8000.0, ""std_selling_price"": 8800.0}]",1,,2026-02-27 08:25:46
0327fe50-c74c-40ec-b6d9-b5167f5ea2fc,A1028AOF의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A1028AOF';",True,1,"[{""part_number"": ""A1028AOF"", ""current_quantity"": 41410, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
5171c9f1-e8e2-4b0d-8468-d664ed823933,A1028AOF의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A1028AOF';",True,1,"[{""part_number"": ""A1028AOF"", ""initial_quantity"": 787, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
02b87b72-f76d-4ee1-b6cd-bd6649dc38c3,"A3P060-FGG144 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A3P060-FGG144';",True,1,"[{""part_number"": ""A3P060-FGG144"", ""description"": ""IC"", ""std_unit_cost"": 8000.0, ""std_selling_price"": 8800.0}]",1,,2026-02-27 08:25:46
738dc8cf-c1f6-4d73-8136-0f21f74cd906,A3P060-FGG144의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A3P060-FGG144';",True,1,"[{""part_number"": ""A3P060-FGG144"", ""current_quantity"": 408, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
8b0d706f-b6c8-4b8f-9a0d-52c077f7b8a2,A3P060-FGG144의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A3P060-FGG144';",True,1,"[{""part_number"": ""A3P060-FGG144"", ""initial_quantity"": 408, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
f08204f3-fec5-48c5-b1b5-40af4cbfa1a7,"A3P1000-2FG484 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A3P1000-2FG484';",True,1,"[{""part_number"": ""A3P1000-2FG484"", ""description"": ""IC"", ""std_unit_cost"": 17000.0, ""std_selling_price"": 18700.0}]",1,,2026-02-27 08:25:46
e733cc50-3f26-4b1a-841f-b778c262c7fa,A3P1000-2FG484의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A3P1000-2FG484';",True,1,"[{""part_number"": ""A3P1000-2FG484"", ""current_quantity"": 55559, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
ca0edef8-3783-41f6-9c20-4f2e915b0d45,A3P1000-2FG484의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A3P1000-2FG484';",True,1,"[{""part_number"": ""A3P1000-2FG484"", ""initial_quantity"": 651, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
bf823bdb-67b9-43e6-ad43-f5d015f466a6,"A3P250-2FGG144I 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A3P250-2FGG144I';",True,1,"[{""part_number"": ""A3P250-2FGG144I"", ""description"": ""IC"", ""std_unit_cost"": 7000.0, ""std_selling_price"": 7700.0}]",1,,2026-02-27 08:25:46
49d67372-3b0c-4f63-ac0d-dea91ca3e064,A3P250-2FGG144I의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A3P250-2FGG144I';",True,1,"[{""part_number"": ""A3P250-2FGG144I"", ""current_quantity"": 511, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
e045e638-04ba-471d-8230-578c3de0e958,A3P250-2FGG144I의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A3P250-2FGG144I';",True,1,"[{""part_number"": ""A3P250-2FGG144I"", ""initial_quantity"": 511, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
8a45eaa6-7255-496a-a0eb-a65aa637277e,"A3P250-FGG144 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A3P250-FGG144';",True,1,"[{""part_number"": ""A3P250-FGG144"", ""description"": ""IC"", ""std_unit_cost"": 17000.0, ""std_selling_price"": 18700.0}]",1,,2026-02-27 08:25:46
3d5bbaee-ba5e-4215-960d-1238d7f57638,A3P250-FGG144의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A3P250-FGG144';",True,1,"[{""part_number"": ""A3P250-FGG144"", ""current_quantity"": 58809, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
a11e33fb-25c1-432e-99c7-d114bb2f3aa1,A3P250-FGG144의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A3P250-FGG144';",True,1,"[{""part_number"": ""A3P250-FGG144"", ""initial_quantity"": 569, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
f2a02b3c-d2b5-4f3e-9bb1-75cbc43822a7,"A54SX08A-2FG144I 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A54SX08A-2FG144I';",True,1,"[{""part_number"": ""A54SX08A-2FG144I"", ""description"": ""IC"", ""std_unit_cost"": 4000.0, ""std_selling_price"": 4400.0}]",1,,2026-02-27 08:25:46
da6f62dd-fd19-4cce-9b4b-8941243f04a3,A54SX08A-2FG144I의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A54SX08A-2FG144I';",True,1,"[{""part_number"": ""A54SX08A-2FG144I"", ""current_quantity"": 35247, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
aa97a1ca-d523-4158-b66f-753d9bead3e4,A54SX08A-2FG144I의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A54SX08A-2FG144I';",True,1,"[{""part_number"": ""A54SX08A-2FG144I"", ""initial_quantity"": 303, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
fc89e6e6-9f50-4d6c-9c45-ad24e155036f,"A54SX16A-FG144 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A54SX16A-FG144';",True,1,"[{""part_number"": ""A54SX16A-FG144"", ""description"": ""IC"", ""std_unit_cost"": 17000.0, ""std_selling_price"": 18700.0}]",1,,2026-02-27 08:25:46
332f433c-b48a-44f3-9d26-7f7d1f17c083,A54SX16A-FG144의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A54SX16A-FG144';",True,1,"[{""part_number"": ""A54SX16A-FG144"", ""current_quantity"": 36504, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
1adc28ae-f06b-447e-b4c6-3a7886911c6f,A54SX16A-FG144의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A54SX16A-FG144';",True,1,"[{""part_number"": ""A54SX16A-FG144"", ""initial_quantity"": 275, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
00354897-fdb6-4271-9be0-bc8e106223be,"A54SX32A-FG144 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A54SX32A-FG144';",True,1,"[{""part_number"": ""A54SX32A-FG144"", ""description"": ""IC"", ""std_unit_cost"": 11000.0, ""std_selling_price"": 12100.0}]",1,,2026-02-27 08:25:46
c4990a59-4e12-4e18-aa32-232738fac258,A54SX32A-FG144의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A54SX32A-FG144';",True,1,"[{""part_number"": ""A54SX32A-FG144"", ""current_quantity"": 34483, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
9654a3f8-efc0-4a7c-a696-f6103c76a57f,A54SX32A-FG144의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A54SX32A-FG144';",True,1,"[{""part_number"": ""A54SX32A-FG144"", ""initial_quantity"": 727, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
f1f5c162-a70e-44b8-949f-31d035da63bc,"A54SX32A-TQ176 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='A54SX32A-TQ176';",True,1,"[{""part_number"": ""A54SX32A-TQ176"", ""description"": ""IC"", ""std_unit_cost"": 6000.0, ""std_selling_price"": 6600.0}]",1,,2026-02-27 08:25:46
7448c20a-99b0-44b8-85de-28750455340b,A54SX32A-TQ176의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='A54SX32A-TQ176';",True,1,"[{""part_number"": ""A54SX32A-TQ176"", ""current_quantity"": 48638, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
592c69a4-28b9-4404-9c42-4084e6a96335,A54SX32A-TQ176의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='A54SX32A-TQ176';",True,1,"[{""part_number"": ""A54SX32A-TQ176"", ""initial_quantity"": 654, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
1a2a46a4-98e4-41b9-848e-93d4b0df33b0,"AC82GL40-SLGGM 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='AC82GL40-SLGGM';",True,1,"[{""part_number"": ""AC82GL40-SLGGM"", ""description"": ""IC"", ""std_unit_cost"": 9000.0, ""std_selling_price"": 9900.0}]",1,,2026-02-27 08:25:46
7a9c97d2-68a8-4de4-86ff-aee23a599fc0,AC82GL40-SLGGM의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='AC82GL40-SLGGM';",True,1,"[{""part_number"": ""AC82GL40-SLGGM"", ""current_quantity"": 27543, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
a2eb3c5f-9d05-4f94-97c2-2f0516786570,AC82GL40-SLGGM의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='AC82GL40-SLGGM';",True,1,"[{""part_number"": ""AC82GL40-SLGGM"", ""initial_quantity"": 473, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
fd728aca-398c-4051-b27e-1e0e835eed07,"ACS9510T 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='ACS9510T';",True,1,"[{""part_number"": ""ACS9510T"", ""description"": ""IC"", ""std_unit_cost"": 22000.0, ""std_selling_price"": 24200.0}]",1,,2026-02-27 08:25:46
9df145c2-872d-4967-8b66-28b9c5cf56c1,ACS9510T의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='ACS9510T';",True,1,"[{""part_number"": ""ACS9510T"", ""current_quantity"": 514, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
9108bc96-287b-4338-847f-9ab8f2deb7fc,ACS9510T의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='ACS9510T';",True,1,"[{""part_number"": ""ACS9510T"", ""initial_quantity"": 514, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
b290043f-0d27-4b34-bf8e-9000a73ca544,"AD6636BBCZ 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='AD6636BBCZ';",True,1,"[{""part_number"": ""AD6636BBCZ"", ""description"": ""IC"", ""std_unit_cost"": 15000.0, ""std_selling_price"": 16500.0}]",1,,2026-02-27 08:25:46
f7addff8-7050-46c0-89d8-af1c2f214f98,AD6636BBCZ의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='AD6636BBCZ';",True,1,"[{""part_number"": ""AD6636BBCZ"", ""current_quantity"": 42292, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
95544d53-cd02-42f7-87e5-77118ef72b25,AD6636BBCZ의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='AD6636BBCZ';",True,1,"[{""part_number"": ""AD6636BBCZ"", ""initial_quantity"": 653, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
a9f621f1-1437-443c-9c58-f902f70e6dbd,"AD6657BBCZ 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='AD6657BBCZ';",True,1,"[{""part_number"": ""AD6657BBCZ"", ""description"": ""IC"", ""std_unit_cost"": 10000.0, ""std_selling_price"": 11000.0}]",1,,2026-02-27 08:25:46
ea54c01c-7748-473a-a4e4-cc37f956682e,AD6657BBCZ의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='AD6657BBCZ';",True,1,"[{""part_number"": ""AD6657BBCZ"", ""current_quantity"": 38726, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
0d2c59c8-96d8-4ee4-a196-36a98f461c62,AD6657BBCZ의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='AD6657BBCZ';",True,1,"[{""part_number"": ""AD6657BBCZ"", ""initial_quantity"": 282, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
ec778274-b6c6-4a72-bcff-0cf12074539b,"AD9974BBCZ 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='AD9974BBCZ';",True,1,"[{""part_number"": ""AD9974BBCZ"", ""description"": ""IC"", ""std_unit_cost"": 13000.0, ""std_selling_price"": 14300.0}]",1,,2026-02-27 08:25:46
150c9220-54b2-4bc9-a2ef-9f96bcc9bf82,AD9974BBCZ의 현재 재고 수량은?,"SELECT part_number, current_quantity, last_updated FROM current_products WHERE part_number='AD9974BBCZ';",True,1,"[{""part_number"": ""AD9974BBCZ"", ""current_quantity"": 32736, ""last_updated"": ""2026-02-19""}]",1,,2026-02-27 08:25:46
2c9ce74e-39a8-4308-a512-93adb359b912,AD9974BBCZ의 초기 재고 수량은?,"SELECT part_number, initial_quantity, stock_date FROM initial_inventory WHERE part_number='AD9974BBCZ';",True,1,"[{""part_number"": ""AD9974BBCZ"", ""initial_quantity"": 314, ""stock_date"": ""2022-12-31""}]",1,,2026-02-27 08:25:46
